playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,2021-22,2022-23,2023-24,2024-25,2025-26,2026-27,Guaranteed
1630559,Austin Reaves,,,https://instagram.com/austinreaves12,austinreaves12,0,0,0,925258.0,0.0,0.0,0.0,0.0,0.0,0.0
202340,Avery Bradley,https://twitter.com/Avery0Bradley,Avery0Bradley,,,4839997276,3547,54,2641691.0,0.0,0.0,0.0,0.0,0.0,0.0
2730,Dwight Howard,https://twitter.com/DwightHoward,DwightHoward,https://instagram.com/dwighthoward,dwighthoward,16812787,6383134,23533,2641691.0,0.0,0.0,0.0,0.0,0.0,2641691.0
1630222,Mason Jones,https://twitter.com/masonjones2,masonjones2,https://instagram.com/_masonjones15,_masonjones15,298890611,15705,10304,53176.0,,,,,,
1629635,Sekou Doumbouya,https://twitter.com/sekou_doums,sekou_doums,https://instagram.com/sekou_doumbouya_,sekou_doumbouya_,3327978010,26375,191,53176.0,0.0,0.0,0.0,0.0,0.0,3613680.0
1628369,Jayson Tatum,https://twitter.com/jaytatum0,jaytatum0,https://instagram.com/jaytatum0,jaytatum0,448562247,878963,17731,28103550.0,30351834.0,32600118.0,34848402.0,37096686.0,0.0,125903904.0
1628408,P.J. Dozier,https://twitter.com/Dozier_Kid,Dozier_Kid,https://instagram.com/dozier_kid,dozier_kid,498470505,19806,1023,53176.0,,,,,,
1627759,Jaylen Brown,https://twitter.com/FCHWPO,FCHWPO,https://instagram.com/fchwpo,fchwpo,419181069,489709,3175,24830357.0,26669643.0,28508929.0,0.0,0.0,0.0,80008929.0
1626196,Josh Richardson,https://twitter.com/J_Rich1,J_Rich1,https://instagram.com/jrich_0,jrich_0,61288678,78310,13982,11600000.0,12384672.0,0.0,0.0,0.0,0.0,23984672.0
1629641,Romeo Langford,https://twitter.com/yeahyeah22,yeahyeah22,https://instagram.com/yeahyeah22,yeahyeah22,3371792158,57879,5072,3804360.0,5634257.0,0.0,0.0,0.0,0.0,9438617.0
1629626,Bol Bol,https://twitter.com/BolBol,BolBol,https://instagram.com/bolbol,bolbol,186981881,83057,105,2161152.0,0.0,0.0,0.0,0.0,0.0,2161152.0
1630202,Payton Pritchard,https://twitter.com/paytonpritch3,paytonpritch3,https://instagram.com/paytonpritch3,paytonpritch3,533340704,43151,3525,2137440.0,2239200.0,4037278.0,0.0,0.0,0.0,4376640.0
1629684,Grant Williams,https://twitter.com/Grant2Will,Grant2Will,https://instagram.com/grantwill2,grantwill2,1005432853,71673,6398,2617800.0,4306281.0,0.0,0.0,0.0,0.0,6924081.0
202683,Enes Freedom,https://twitter.com/EnesFreedom,EnesFreedom,https://instagram.com/enesfreedom,enesfreedom,302111485,595866,11846,2641691.0,0.0,0.0,0.0,0.0,0.0,2641691.0
1630174,Aaron Nesmith,https://twitter.com/aaronnesmith24,aaronnesmith24,https://instagram.com/aaron_nesmith,aaron_nesmith,1328824678807465987,22849,31,3631200.0,3804360.0,5634257.0,0.0,0.0,0.0,7435560.0
1628981,Bruno Fernando,https://twitter.com/BrunoFernandoMV,BrunoFernandoMV,https://instagram.com/the_angolan_bf,the_angolan_bf,3371781221,22845,1853,1782621.0,0.0,0.0,0.0,0.0,0.0,1782621.0
1630573,Sam Hauser,https://twitter.com/Big_Smooth10,Big_Smooth10,https://instagram.com/sam.hauser_,sam.hauser_,594908495,8640,4609,53176.0,,,,,,
203935,Marcus Smart,https://twitter.com/smart_MS3,smart_MS3,https://instagram.com/youngamechanger,youngamechanger,543954514,339466,3208,14339285.0,16607142.0,18583713.0,19960285.0,21336856.0,0.0,90827281.0
201143,Al Horford,https://twitter.com/Al_Horford,Al_Horford,https://instagram.com/alhorford,alhorford,78193153,355115,4532,27000000.0,26500000.0,0.0,0.0,0.0,0.0,41500000.0
1629057,Robert Williams III,https://twitter.com/rob_williamsIII,rob_williamsIII,https://instagram.com/williams.lll,williams.lll,301680035,46791,5713,53176.0,,,,,,
203471,Dennis Schroder,https://twitter.com/DennisMike93,DennisMike93,https://instagram.com/ds17_fg,ds17_fg,1171330003629273088,77,0,5890000.0,0.0,0.0,0.0,0.0,0.0,5890000.0
1630271,Brodric Thomas,,,https://instagram.com/best_as_can_bt3,best_as_can_bt3,0,0,0,53176.0,,,,,,
203081,Damian Lillard,https://twitter.com/Dame_Lillard,Dame_Lillard,https://instagram.com/damianlillard,damianlillard,267425142,2950145,24550,39344900.0,42492492.0,45640084.0,48787676.0,0.0,0.0,176265152.0
1629014,Anfernee Simons,https://twitter.com/AnferneeSimons,AnferneeSimons,https://instagram.com/antsimons,antsimons,236155682,31570,1384,3938818.0,0.0,0.0,0.0,0.0,0.0,3938818.0
1630570,Trendon Watford,https://twitter.com/trendonw,trendonw,https://instagram.com/trendonw,trendonw,2309475188,15804,1649,53176.0,,,,,,
203468,CJ McCollum,https://twitter.com/CJMcCollum,CJMcCollum,https://instagram.com/3jmccollum,3jmccollum,92903456,571537,20789,30864198.0,33333333.0,35802469.0,0.0,0.0,0.0,100000000.0
1630535,Greg Brown III,https://twitter.com/gb3elite,gb3elite,https://instagram.com/greg.brown03,greg.brown03,811761399647059968,22016,15420,925258.0,1563518.0,1836096.0,0.0,0.0,0.0,2488776.0
1629642,Nassir Little,https://twitter.com/2ez_nassie,2ez_nassie,https://instagram.com/nassir,nassir,2516401399,42571,9720,2316240.0,4171548.0,0.0,0.0,0.0,0.0,6487788.0
1628372,Dennis Smith Jr.,https://twitter.com/Dennis1SmithJr,Dennis1SmithJr,https://instagram.com/desmith4,desmith4,311623066,182946,30054,1789256.0,0.0,0.0,0.0,0.0,0.0,0.0
1626204,Larry Nance Jr.,,,https://www.instagram.com/larrydn7/,larrydn7,0,0,0,10690909.0,9672727.0,0.0,0.0,0.0,0.0,20363636.0
1629604,CJ Elleby,https://twitter.com/EllebyCj,EllebyCj,https://instagram.com/cjelleby,cjelleby,2399027815,5933,746,1517981.0,0.0,0.0,0.0,0.0,0.0,1517981.0
203503,Tony Snell,https://twitter.com/TonySnell21_,TonySnell21_,https://instagram.com/t.snell_,t.snell_,1413547332,21332,50,2389641.0,0.0,0.0,0.0,0.0,0.0,2389641.0
1629833,Keljin Blevins,https://twitter.com/KBlevs02,KBlevs02,https://instagram.com/kelblev_,kelblev_,359629667,2243,3879,53176.0,,,,,,
203463,Ben McLemore,https://twitter.com/BenMcLemore,BenMcLemore,https://instagram.com/b_mclemore23,b_mclemore23,364970961,102116,2664,2389641.0,0.0,0.0,0.0,0.0,0.0,2389641.0
1626181,Norman Powell,https://twitter.com/npowell2404,npowell2404,https://instagram.com/normanpowell4,normanpowell4,155674676,73516,3396,15517242.0,16758621.0,18000000.0,19241379.0,20482758.0,0.0,90000000.0
203994,Jusuf Nurkic,https://twitter.com/bosnianbeast27,bosnianbeast27,https://instagram.com/bosnianbeast27,bosnianbeast27,487962301,134382,5911,12000000.0,0.0,0.0,0.0,0.0,0.0,4000000.0
203496,Robert Covington,https://twitter.com/Holla_At_Rob33,Holla_At_Rob33,https://instagram.com/atf_33,atf_33,233810051,106053,11966,12975471.0,0.0,0.0,0.0,0.0,0.0,12975471.0
203469,Cody Zeller,https://twitter.com/CodyZeller,CodyZeller,https://instagram.com/codyzeller,codyzeller,259030794,142892,1075,2389641.0,0.0,0.0,0.0,0.0,0.0,2389641.0
1626153,Delon Wright,https://twitter.com/delonwright,delonwright,https://instagram.com/delonwright,delonwright,3225971468,33209,1104,8526316.0,0.0,0.0,0.0,0.0,0.0,8526316.0
1630552,Jalen Johnson,https://twitter.com/Jalen_J23,Jalen_J23,https://instagram.com/jalenjohnson,jalenjohnson,2944276021,22704,1670,2659560.0,2792520.0,2925480.0,4511090.0,0.0,0.0,5452080.0
1630536,Sharife Cooper,https://twitter.com/SharifeCooper,SharifeCooper,https://instagram.com/sharife.cooper,sharife.cooper,3323463010,74051,2302,53176.0,,,,,,
1628989,Kevin Huerter,https://twitter.com/KevinHuerter,KevinHuerter,https://instagram.com/kevin_huerter,kevin_huerter,551374030,39322,3744,4253357.0,14508929.0,15669643.0,16830357.0,17991071.0,0.0,69253357.0
1630219,Skylar Mays,https://twitter.com/skylarmays4,skylarmays4,https://instagram.com/skylarmays,skylarmays,1129909087968387073,4147,1065,53176.0,,,,,,
101150,Lou Williams,https://twitter.com/TeamLou23,TeamLou23,https://instagram.com/louwillville,louwillville,62203990,298622,23830,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0
1627789,Timothe Luwawu-Cabarrot,https://twitter.com/timcabs,timcabs,https://instagram.com/7tlc,7tlc,3226630966,24870,247,1939350.0,0.0,0.0,0.0,0.0,0.0,0.0
201568,Danilo Gallinari,https://twitter.com/gallinari8888,gallinari8888,https://instagram.com/danilogallogallinari,danilogallogallinari,70926844,691244,7360,20475000.0,21450000.0,0.0,0.0,0.0,0.0,25475000.0
203476,Gorgui Dieng,https://twitter.com/GorguiDieng,GorguiDieng,https://instagram.com/gorguidieng,gorguidieng,1358510274,61956,1239,4000000.0,0.0,0.0,0.0,0.0,0.0,4000000.0
1629027,Trae Young,https://twitter.com/TheTraeYoung,TheTraeYoung,https://instagram.com/traeyoung,traeyoung,2842841126,1293651,9083,8326471.0,29750000.0,32130000.0,34510000.0,36890000.0,39270000.0,180876471.0
1629631,De'Andre Hunter,https://twitter.com/DreHunter,DreHunter,https://instagram.com/drehunter,drehunter,1119732410223079424,14568,119,7775400.0,9835881.0,0.0,0.0,0.0,0.0,17611281.0
203992,Bogdan Bogdanovic,https://twitter.com/LeaderOfHorde,LeaderOfHorde,https://instagram.com/bogdanbogdanovic,bogdanbogdanovic,2385272859,284288,1923,18000000.0,18000000.0,18000000.0,0.0,0.0,0.0,36000000.0
203991,Clint Capela,https://twitter.com/CapelaClint,CapelaClint,https://instagram.com/ccapela15,ccapela15,1596720342,92303,1024,17103448.0,18206897.0,20616000.0,22265280.0,0.0,0.0,78191625.0
1630168,Onyeka Okongwu,https://twitter.com/BigO21_,BigO21_,https://instagram.com/big0,big0,1496970942,29727,2844,6104280.0,6395160.0,8109063.0,0.0,0.0,0.0,12499440.0
1628381,John Collins,https://twitter.com/jcollins20_,jcollins20_,https://instagram.com/jcollins20_,jcollins20_,466241497,33239,1813,23000000.0,23500000.0,25340000.0,26580000.0,26580000.0,0.0,125000000.0
1628995,Kevin Knox II,https://twitter.com/KevKnox,KevKnox,https://instagram.com/kevinknox,kevinknox,3184977160,86827,2665,5845978.0,0.0,0.0,0.0,0.0,0.0,5845978.0
1629022,Lonnie Walker IV,https://twitter.com/lonniewalker_4,lonniewalker_4,https://instagram.com/buddah,buddah,1470978146,65162,11952,4447896.0,0.0,0.0,0.0,0.0,0.0,4447896.0
1629640,Keldon Johnson,https://twitter.com/imthe_truth32,imthe_truth32,https://instagram.com/keldonjohnson,keldonjohnson,838674860,1183,82,2145720.0,3873025.0,0.0,0.0,0.0,0.0,6018745.0
1628401,Derrick White,https://twitter.com/Dwhite921,Dwhite921,https://instagram.com/dwhite921,dwhite921,100874855,26543,5093,15178571.0,16392857.0,17607143.0,18821429.0,0.0,0.0,68000000.0
1627749,Dejounte Murray,https://twitter.com/DejounteMurray,DejounteMurray,https://instagram.com/dejountemurray,dejountemurray,1005789476,166055,19645,15428571.0,16571429.0,17714286.0,0.0,0.0,0.0,49714286.0
1630563,Joshua Primo,https://twitter.com/JoshuaPrimo4,JoshuaPrimo4,https://instagram.com/josh.primoo,josh.primoo,879537192573562881,10032,60,3946800.0,4144320.0,4341600.0,5982725.0,0.0,0.0,8091120.0
1629234,Drew Eubanks,https://twitter.com/DrewEubanks12,DrewEubanks12,https://instagram.com/drewdatower,drewdatower,70579753,5058,482,1762796.0,1910860.0,0.0,0.0,0.0,0.0,500000.0
1630580,Joe Wieskamp,https://twitter.com/JWieskamp21,JWieskamp21,https://instagram.com/wiesy10,wiesy10,464968781,12613,466,53176.0,,,,,,
203926,Doug McDermott,https://twitter.com/dougmcdermott,dougmcdermott,https://instagram.com/dougmcd03,dougmcd03,85617701,137105,4284,13750000.0,13750000.0,13750000.0,0.0,0.0,0.0,41250000.0
1629719,Devontae Cacok,https://twitter.com/Vontae__15,Vontae__15,https://instagram.com/vontae_15,vontae_15,706224606,10255,7355,53176.0,,,,,,
1628380,Zach Collins,https://twitter.com/zcollins_33,zcollins_33,https://instagram.com/zachcollins_33,zachcollins_33,358938695,30776,15201,6984127.0,7333333.0,7682540.0,0.0,0.0,0.0,22000000.0
1630170,Devin Vassell,https://twitter.com/Yvngdevo,Yvngdevo,https://instagram.com/devin_vassell,devin_vassell,2342361019,14183,1696,4235160.0,4437000.0,5887899.0,0.0,0.0,0.0,8672160.0
1627751,Jakob Poeltl,https://twitter.com/JakobPoeltl,JakobPoeltl,https://instagram.com/jakob,jakob,3098308942,1654,0,8750000.0,9398148.0,0.0,0.0,0.0,0.0,18148148.0
201152,Thaddeus Young,https://twitter.com/yungsmoove21,yungsmoove21,https://instagram.com/thad.young21,thad.young21,54780126,65515,9104,14190000.0,0.0,0.0,0.0,0.0,0.0,14190000.0
1628966,Keita Bates-Diop,https://twitter.com/KBD_33,KBD_33,https://instagram.com/keitabd,keitabd,561653498,11094,2138,1729217.0,1878720.0,0.0,0.0,0.0,0.0,1729217.0
1630200,Tre Jones,https://twitter.com/Tre3Jones,Tre3Jones,https://instagram.com/trejones03,trejones03,1015336832786190339,26130,1069,1517981.0,1782621.0,0.0,0.0,0.0,0.0,1517981.0
1629111,Jock Landale,https://twitter.com/JockLandale,JockLandale,https://instagram.com/jocklandale,jocklandale,1097240688662638594,10811,586,925258.0,1563518.0,0.0,0.0,0.0,0.0,925258.0
1627823,Juancho Hernangomez,https://twitter.com/juanchiviris41,juanchiviris41,https://instagram.com/juanchiviri41,juanchiviri41,1628495018,44786,2117,6175440.0,6632880.0,0.0,0.0,0.0,0.0,6175440.0
203484,Kentavious Caldwell-Pope,https://twitter.com/CaldwellPope,CaldwellPope,https://instagram.com/caldwellpope,caldwellpope,1096007496,106788,310,13038862.0,14004703.0,0.0,0.0,0.0,0.0,17926980.0
203078,Bradley Beal,https://twitter.com/RealDealBeal23,RealDealBeal23,https://instagram.com/bradbeal3,bradbeal3,153307097,669627,19733,34502130.0,37262300.0,0.0,0.0,0.0,0.0,34502130.0
1628988,Aaron Holiday,,,https://instagram.com/the_4th_holiday,the_4th_holiday,0,0,0,3980551.0,0.0,0.0,0.0,0.0,0.0,3980551.0
1630216,Cassius Winston,https://twitter.com/cassiuswinston,cassiuswinston,https://instagram.com/cassiuswinston5,cassiuswinston5,2971038080,42447,8559,53176.0,,,,,,
1626149,Montrezl Harrell,https://twitter.com/MONSTATREZZ,MONSTATREZZ,https://instagram.com/trezz24,trezz24,133726414,154921,10319,9720900.0,0.0,0.0,0.0,0.0,0.0,9720900.0
1629060,Rui Hachimura,https://twitter.com/rui_8mura,rui_8mura,https://instagram.com/rui_8mura,rui_8mura,4802352444,215219,601,4916160.0,6263188.0,0.0,0.0,0.0,0.0,11179348.0
1630166,Deni Avdija,,,https://instagram.com/deniavdia8,deniavdia8,0,0,0,4692840.0,4916160.0,6263188.0,0.0,0.0,0.0,9609000.0
1628418,Thomas Bryant,https://twitter.com/nolimittb31,nolimittb31,https://instagram.com/nolimittb,nolimittb,777296457980260353,32201,368,8730159.0,0.0,0.0,0.0,0.0,0.0,8730159.0
1630225,Isaiah Todd,https://twitter.com/zaytodd,zaytodd,https://instagram.com/zaytodd,zaytodd,701187065711616000,16723,3826,1500000.0,1563518.0,1836096.0,1988598.0,0.0,0.0,4899614.0
1630264,Anthony Gill,,,https://instagram.com/anthonygill.13,anthonygill.13,0,0,0,1517981.0,0.0,0.0,0.0,0.0,0.0,0.0
1630555,Joel Ayayi,https://twitter.com/joel_ayayi,joel_ayayi,https://instagram.com/joelayayi,joelayayi,3379657487,8713,288,53176.0,,,,,,
203526,Raul Neto,https://twitter.com/RaulTogni,RaulTogni,https://instagram.com/raulneto08,raulneto08,138273884,24542,680,2089448.0,0.0,0.0,0.0,0.0,0.0,2089448.0
1629655,Daniel Gafford,https://twitter.com/Dan_G33,Dan_G33,https://instagram.com/big.dandan,big.dandan,2979138789,23382,2880,1782621.0,1930681.0,12402000.0,13394160.0,14386320.0,0.0,43895782.0
1630557,Corey Kispert,https://twitter.com/corey_kispert,corey_kispert,https://instagram.com/ckis24,ckis24,4700775859,10497,605,3383640.0,3552960.0,3722040.0,5705887.0,0.0,0.0,6936600.0
203915,Spencer Dinwiddie,https://twitter.com/SDinwiddie_25,SDinwiddie_25,https://instagram.com/spencerdinwiddie,spencerdinwiddie,368148234,112939,33584,17142857.0,18000000.0,18857143.0,0.0,0.0,0.0,45142857.0
1628398,Kyle Kuzma,https://twitter.com/kylekuzma,kylekuzma,https://instagram.com/kuz,kuz,272616327,1127123,15401,13000000.0,13000000.0,13000000.0,0.0,0.0,0.0,26000000.0
202722,Davis Bertans,,,https://instagram.com/dbertans_42,dbertans_42,0,0,0,16000000.0,16000000.0,17000000.0,16000000.0,0.0,0.0,60000000.0
1630167,Obi Toppin,https://twitter.com/obitoppin1,obitoppin1,https://instagram.com/obitoppin_1,obitoppin_1,2221922403,42579,1588,5105160.0,5348280.0,6803012.0,0.0,0.0,0.0,10453440.0
1630540,Miles McBride,https://twitter.com/deucemcb11,deucemcb11,https://instagram.com/deucemcb11,deucemcb11,2941668388,21589,2944,925258.0,1563518.0,1836096.0,0.0,0.0,0.0,2488776.0
203457,Nerlens Noel,https://twitter.com/NerlensNoel3,NerlensNoel3,https://instagram.com/nerlensnoel3,nerlensnoel3,233414838,220615,4704,8800000.0,9240000.0,9680000.0,0.0,0.0,0.0,18040000.0
201565,Derrick Rose,https://twitter.com/drose,drose,https://instagram.com/drose,drose,612792060,2532308,91,13445120.0,14520730.0,15596339.0,0.0,0.0,0.0,27965850.0
1630193,Immanuel Quickley,https://twitter.com/IQ_GodSon,IQ_GodSon,https://instagram.com/immanuelquickley__,immanuelquickley__,3353240464,86023,4523,2210640.0,2316240.0,4171548.0,0.0,0.0,0.0,4526880.0
1629656,Quentin Grimes,https://twitter.com/qdotgrimes,qdotgrimes,https://instagram.com/qdotgrimes,qdotgrimes,2287541508,30403,4779,2168760.0,2277000.0,2385720.0,4296682.0,0.0,0.0,4445760.0
202689,Kemba Walker,https://twitter.com/KembaWalker,KembaWalker,https://instagram.com/_kw15,_kw15,270689028,467832,1063,17458040.0,18330942.0,0.0,0.0,0.0,0.0,71563991.0
1629628,RJ Barrett,https://twitter.com/RjBarrett6,RjBarrett6,https://instagram.com/rjbarrett,rjbarrett,545663382,197038,1025,8623920.0,10900635.0,0.0,0.0,0.0,0.0,19524555.0
203095,Evan Fournier,https://twitter.com/EvanFourmizz,EvanFourmizz,https://instagram.com/evanfournier10,evanfournier10,562362256,319349,9356,18139535.0,19046512.0,19953488.0,20860465.0,0.0,0.0,57139535.0
202692,Alec Burks,https://twitter.com/AlecBurks10,AlecBurks10,https://instagram.com/alecburks13,alecburks13,135323628,54702,155,9536000.0,10012800.0,10489600.0,0.0,0.0,0.0,19548800.0
1629629,Cam Reddish,https://twitter.com/camreddish,camreddish,https://instagram.com/camreddish,camreddish,467967001,84824,3907,4670160.0,5954454.0,0.0,0.0,0.0,0.0,10624614.0
1629011,Mitchell Robinson,https://twitter.com/23savage____,23savage____,https://instagram.com/mrobinson23_,mrobinson23_,4759046009,55983,973,1802057.0,0.0,0.0,0.0,0.0,0.0,1802057.0
203944,Julius Randle,https://twitter.com/J30_RANDLE,J30_RANDLE,https://instagram.com/juliusrandle30,juliusrandle30,180990505,476792,6175,19800000.0,23760000.0,25660800.0,27561600.0,29462400.0,0.0,96782400.0
1630579,Jericho Sims,,,https://instagram.com/jumpmansims,jumpmansims,0,0,0,53176.0,,,,,,
201959,Taj Gibson,https://twitter.com/TajGibson,TajGibson,https://instagram.com/tajgibson,tajgibson,73058561,323245,2326,4910000.0,5155500.0,0.0,0.0,0.0,0.0,4910000.0
1629677,Luka Samanic,https://twitter.com/SamanicLuka,SamanicLuka,https://instagram.com/lukasamanic9,lukasamanic9,831524135847211008,10358,370,53176.0,0.0,0.0,0.0,0.0,0.0,2959080.0
1629712,Didi Louzada,https://twitter.com/Didi,Didi,https://instagram.com/didi,didi,773171668814618624,22876,4640,1786878.0,1876222.0,1965566.0,2057646.0,0.0,0.0,3663100.0
1629627,Zion Williamson,https://twitter.com/Zionwilliamson,Zionwilliamson,https://instagram.com/zionwilliamson,zionwilliamson,3383587455,474397,892,10733400.0,13534817.0,0.0,0.0,0.0,0.0,10733400.0
1628404,Josh Hart,https://twitter.com/joshhart,joshhart,https://instagram.com/jhart,jhart,318095329,498861,9628,12000000.0,12960000.0,12960000.0,0.0,0.0,0.0,12000000.0
1628984,Devonte' Graham,https://twitter.com/Devonte4Graham,Devonte4Graham,https://instagram.com/dtaegraham,dtaegraham,991756067938840577,32927,1460,11000000.0,11550000.0,12100000.0,12650000.0,0.0,0.0,37500000.0
1630529,Herbert Jones,https://twitter.com/_hoopinglife,_hoopinglife,https://instagram.com/yung.ch0,yung.ch0,349466612,13169,1801,1700000.0,1785000.0,1836096.0,0.0,0.0,0.0,3485000.0
1629638,Nickeil Alexander-Walker,https://twitter.com/NickeilAW,NickeilAW,https://instagram.com/nickeilaw,nickeilaw,3016871537,13645,2935,3261480.0,5009633.0,0.0,0.0,0.0,0.0,8271113.0
1630230,Naji Marshall,https://twitter.com/MarshallNaji,MarshallNaji,https://instagram.com/najimarshall,najimarshall,1320853270382796800,673,206,1517981.0,1782621.0,1930681.0,0.0,0.0,0.0,1517981.0
1626195,Willy Hernangomez,https://twitter.com/willyhg94,willyhg94,https://instagram.com/willyhernangomez,willyhernangomez,325164911,78257,7246,2327220.0,2443581.0,2559942.0,0.0,0.0,0.0,4770801.0
1629637,Jaxson Hayes,https://twitter.com/hayes_jaxson,hayes_jaxson,https://instagram.com/jaxsonhayes,jaxsonhayes,3080699645,16107,1003,5348280.0,6803012.0,0.0,0.0,0.0,0.0,12151292.0
1629109,Gary Clark,https://twitter.com/Gary11_Clark,Gary11_Clark,https://instagram.com/gary6clark,gary6clark,329842989,11346,15179,377645.0,0.0,0.0,0.0,0.0,0.0,377645.0
1630184,Kira Lewis Jr.,,,https://instagram.com/kiralewis2,kiralewis2,0,0,0,3822240.0,4004280.0,5722116.0,0.0,0.0,0.0,7826520.0
1627742,Brandon Ingram,https://twitter.com/B_Ingram13,B_Ingram13,https://instagram.com/1ngram4,1ngram4,164557288,342175,380,29467800.0,31650600.0,33833400.0,36016200.0,0.0,0.0,130968000.0
1630631,Jose Alvarado,https://twitter.com/AlvaradoJose15,AlvaradoJose15,https://instagram.com/realrytejose,realrytejose,2362079219,6952,1933,53176.0,,,,,,
202685,Jonas Valanciunas,https://twitter.com/JValanciunas,JValanciunas,https://instagram.com/jvalanciunas,jvalanciunas,2227318080,176521,301,14000000.0,14700000.0,15435000.0,0.0,0.0,0.0,44135000.0
1630530,Trey Murphy III,https://twitter.com/treymurphy,treymurphy,https://instagram.com/treymurphy,treymurphy,2925188224,6195,2103,3053760.0,3206640.0,3359280.0,5159854.0,0.0,0.0,6260400.0
203107,Tomas Satoransky,https://twitter.com/satoransky,satoransky,https://instagram.com/tomasatoransky,tomasatoransky,756825420,19239,586,10000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0
1629117,Wenyen Gabriel,https://twitter.com/WenyenGabriel,WenyenGabriel,https://instagram.com/wenyengabriel,wenyengabriel,364032864,36358,8720,397520.0,0.0,0.0,0.0,0.0,0.0,596280.0
202066,Garrett Temple,https://twitter.com/GTemp17,GTemp17,https://instagram.com/gtemp17,gtemp17,41861751,26406,16762,4910000.0,5155500.0,5401000.0,0.0,0.0,0.0,10065500.0
203933,T.J. Warren,https://twitter.com/TonyWarrenJr,TonyWarrenJr,https://instagram.com/t.warren1,t.warren1,289141917,52677,5183,12690000.0,0.0,0.0,0.0,0.0,0.0,12690000.0
1630537,Chris Duarte,https://twitter.com/C_Duarte5,C_Duarte5,https://instagram.com/christheoretduarte05,christheoretduarte05,1159248879914835970,14745,540,3749520.0,3936960.0,4124280.0,5893596.0,0.0,0.0,7686480.0
1630613,Duane Washington Jr.,https://twitter.com/dwizthekid4,dwizthekid4,https://www.instagram.com/dwizthekid,dwizthekid,1145718133535195141,4938,295,53176.0,,,,,,
202362,Lance Stephenson,https://twitter.com/StephensonLance,StephensonLance,https://instagram.com/stephensonlance,stephensonlance,372618047,235797,3894,690095.0,0.0,0.0,0.0,0.0,0.0,2346323.0
1627763,Malcolm Brogdon,https://twitter.com/MalcolmBrogdon7,MalcolmBrogdon7,https://instagram.com/malcolmbrogdon,malcolmbrogdon,1275824260091719682,14743,259,21700000.0,22600000.0,21634615.0,23365385.0,0.0,0.0,89300000.0
203200,Justin Holiday,https://twitter.com/JustHolla7,JustHolla7,https://instagram.com/justholla7,justholla7,1318989560,29535,5699,6006420.0,6292440.0,0.0,0.0,0.0,0.0,12298860.0
204456,T.J. McConnell,https://twitter.com/TJMcConnell,TJMcConnell,https://instagram.com/tjmcconnell,tjmcconnell,1947772669,54464,906,7500000.0,8100000.0,8700000.0,9300000.0,0.0,0.0,29300000.0
1627734,Domantas Sabonis,https://twitter.com/Dsabonis11,Dsabonis11,https://instagram.com/dsabonis11,dsabonis11,364013199,46460,558,18562500.0,19937500.0,21312500.0,0.0,0.0,0.0,59812500.0
1629052,Oshae Brissett,https://twitter.com/Obrissy,Obrissy,https://instagram.com/obrissy,obrissy,327603737,13286,20526,1701593.0,1846738.0,0.0,0.0,0.0,0.0,0.0
1628470,Torrey Craig,https://twitter.com/TCraig_23,TCraig_23,https://instagram.com/tcraig3_,tcraig3_,213455037,11369,32871,4878049.0,5121951.0,0.0,0.0,0.0,0.0,10000000.0
1627747,Caris LeVert,https://twitter.com/CarisLeVert,CarisLeVert,https://instagram.com/carislevert,carislevert,2623831606,51937,477,17500000.0,18796296.0,0.0,0.0,0.0,0.0,36296296.0
1630543,Isaiah Jackson,https://twitter.com/IJackson22,IJackson22,https://instagram.com/isaiahjackson22,isaiahjackson22,856614037735559168,14924,731,2451120.0,2573760.0,2696280.0,4435381.0,0.0,0.0,5024880.0
203087,Jeremy Lamb,https://twitter.com/jlamb,jlamb,https://instagram.com/jeremylamb1,jeremylamb1,303465692,47197,3319,10500000.0,0.0,0.0,0.0,0.0,0.0,10500000.0
1626208,Keifer Sykes,https://twitter.com/ksykesyb,ksykesyb,https://instagram.com/ksykesyb28,ksykesyb28,287512655,7961,19523,558345.0,1563518.0,0.0,0.0,0.0,0.0,0.0
1630678,Terry Taylor,https://twitter.com/TerryTaylor21,TerryTaylor21,https://instagram.com/tt.21,tt.21,1016386681040199680,1405,6506,53176.0,,,,,,
1626167,Myles Turner,https://twitter.com/Original_Turner,Original_Turner,https://instagram.com/turner_myles,turner_myles,560820176,111832,12069,18000000.0,18000000.0,0.0,0.0,0.0,0.0,36000000.0
1629048,Goga Bitadze,https://twitter.com/GogaBiitadze,GogaBiitadze,https://instagram.com/gogabitadaze,gogabitadaze,1151444386590470144,948,582,3098400.0,4765339.0,0.0,0.0,0.0,0.0,7863739.0
1630169,Tyrese Haliburton,https://twitter.com/TyHaliburton22,TyHaliburton22,https://instagram.com/tyresehaliburton,tyresehaliburton,1100946718693224448,55682,689,4023600.0,4215120.0,5808435.0,0.0,0.0,0.0,8238720.0
1629056,Terence Davis,https://twitter.com/TerenceDavisJr,TerenceDavisJr,https://instagram.com/terencedavisjr,terencedavisjr,344798709,17058,7448,4000000.0,4000000.0,0.0,0.0,0.0,0.0,8000000.0
1628368,De'Aaron Fox,https://twitter.com/swipathefox,swipathefox,https://instagram.com/swipathefox,swipathefox,4890418741,285469,857,28103550.0,30351834.0,32600118.0,34848402.0,37096686.0,0.0,163000590.0
