playerid,name,twit_followers_count,2021-22,followers per dollar,br_name,br_url
1629667,Jalen McDaniels,3435,1782621,0.0019269379189407,Jalen McDaniels,https://www.basketball-reference.com/players/m/mcdanja01.html
203107,Tomas Satoransky,19239,10000000,0.0019239,Tomas Satoransky,https://www.basketball-reference.com/players/s/satorto01.html
1629631,DeAndre Hunter,14568,7775400,0.0018736013581294,De'Andre Hunter,https://www.basketball-reference.com/players/h/huntede01.html
1629644,KZ Okpala,3318,1782621,0.0018613042256318,KZ Okpala,https://www.basketball-reference.com/players/o/okpalkz01.html
1628467,Maxi Kleber,15826,8825000,0.001793314447592,Maxi Kleber,https://www.basketball-reference.com/players/k/klebima01.html
1628401,Derrick White,26543,15678571,0.0016929476544769,Derrick White,https://www.basketball-reference.com/players/w/whitede01.html
1629723,John Konchar,3387,2200000,0.0015395454545454,John Konchar,https://www.basketball-reference.com/players/k/konchjo01.html
203939,Dwight Powell,16115,11080125,0.0014544059746618,Dwight Powell,https://www.basketball-reference.com/players/p/poweldw01.html
1628381,John Collins,33239,23000000,0.0014451739130434,John Collins,https://www.basketball-reference.com/players/c/collijo01.html
1629026,Kenrich Williams,2889,2000000,0.0014445,Kenrich Williams,https://www.basketball-reference.com/players/w/willike04.html
202340,Avery Bradley,3547,2641691,0.0013427005656604,Avery Bradley,https://www.basketball-reference.com/players/b/bradlav01.html
202711,Bojan Bogdanovic,25005,18700000,0.001337165775401,Bojan Bogdanovic,https://www.basketball-reference.com/players/b/bogdabo02.html
1630240,Saben Lee,1936,1489065,0.0013001447216877,Saben Lee,https://www.basketball-reference.com/players/l/leesa01.html
1629001,DeAnthony Melton,10633,8805976,0.0012074754689315,De'Anthony Melton,https://www.basketball-reference.com/players/m/meltode01.html
202397,Ish Smith,5360,4500000,0.0011911111111111,Ish Smith,https://www.basketball-reference.com/players/s/smithis01.html
1627752,Taurean Prince,14706,13000000,0.0011312307692307,Taurean Prince,https://www.basketball-reference.com/players/p/princta02.html
1630180,Saddiq Bey,2929,2824320,0.0010370637888058,Saddiq Bey,https://www.basketball-reference.com/players/b/beysa01.html
203490,Otto Porter Jr,2289,2389641,0.0009578844688386,Otto Porter Jr.,https://www.basketball-reference.com/players/p/porteot01.html
201571,DJ Augustin,4851,7000000,0.000693,D.J. Augustin,https://www.basketball-reference.com/players/a/augusdj01.html
1627763,Malcolm Brogdon,14743,21700000,0.0006794009216589,Malcolm Brogdon,https://www.basketball-reference.com/players/b/brogdma01.html
1629650,Moses Brown,1076,1701593,0.0006323486286086,Moses Brown,https://www.basketball-reference.com/players/b/brownmo01.html
1629640,Keldon Johnson,1183,2145720,0.0005513300896668,Keldon Johnson,https://www.basketball-reference.com/players/j/johnske04.html
1630230,Naji Marshall,673,1517981,0.0004433520577662,Naji Marshall,https://www.basketball-reference.com/players/m/marshna01.html
1629048,Goga Bitadze,948,3098400,0.0003059643687064,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html
1627751,Jakob Poeltl,1654,8750000,0.0001890285714285,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html
203501,Tim Hardaway Jr,3550,21306816,0.0001666133503945,Tim Hardaway Jr.,https://www.basketball-reference.com/players/h/hardati01.html
201572,Brook Lopez,1524,13302325,0.0001145664385737,Brook Lopez,https://www.basketball-reference.com/players/l/lopezbr01.html
203999,Nikola Jokic,561,31579390,1.776475099740685e-05,Nikola Jokic,https://www.basketball-reference.com/players/j/jokicni01.html
203471,Dennis Schroder,77,5890000,1.3073005093378608e-05,Dennis Schroder,https://www.basketball-reference.com/players/s/schrode01.html
1629661,Cameron Johnson,0,4437000,0.0,Cameron Johnson,https://www.basketball-reference.com/players/j/johnsca02.html
1630177,Theo Maledon,0,2000000,0.0,Theo Maledon,https://www.basketball-reference.com/players/m/maledth01.html
1629645,Kevin Porter Jr,0,1782621,0.0,Kevin Porter Jr.,https://www.basketball-reference.com/players/p/porteke02.html
1628988,Aaron Holiday,0,3980551,0.0,Aaron Holiday,https://www.basketball-reference.com/players/h/holidaa01.html
203488,Mike Muscala,0,3500000,0.0,Mike Muscala,https://www.basketball-reference.com/players/m/muscami01.html
200782,PJ Tucker,0,7000000,0.0,P.J. Tucker,https://www.basketball-reference.com/players/t/tuckepj01.html
1629622,Max Strus,0,1669178,0.0,Max Strus,https://www.basketball-reference.com/players/s/strusma01.html
1630271,Brodric Thomas,0,462629,0.0,Brodric Thomas,https://www.basketball-reference.com/players/t/thomabr01.html
1630607,Chris Smith,0,462629,0.0,Chris Smith,https://www.basketball-reference.com/players/s/smithch07.html
1627761,DeAndre Bembry,0,1669178,0.0,DeAndre' Bembry,https://www.basketball-reference.com/players/b/bembrde01.html
1630184,Kira Lewis Jr,0,3822240,0.0,Kira Lewis Jr.,https://www.basketball-reference.com/players/l/lewiski01.html
1627736,Malik Beasley,0,14491964,0.0,Malik Beasley,https://www.basketball-reference.com/players/b/beaslma01.html
1630166,Deni Avdija,0,4692840,0.0,Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html
1626204,Larry Nance Jr,0,10690909,0.0,Larry Nance Jr.,https://www.basketball-reference.com/players/n/nancela02.html
203925,Joe Harris,0,17357143,0.0,Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html
1630579,Jericho Sims,0,462629,0.0,Jericho Sims,https://www.basketball-reference.com/players/s/simsje01.html
1630264,Anthony Gill,0,1517981,0.0,Anthony Gill,https://www.basketball-reference.com/players/g/gillan01.html
1629008,Michael Porter Jr,0,5258735,0.0,Michael Porter Jr.,https://www.basketball-reference.com/players/p/portemi01.html
1630559,Austin Reaves,0,925258,0.0,Austin Reaves,https://www.basketball-reference.com/players/r/reaveau01.html
202722,Davis Bertans,0,16000000,0.0,Davis Bertans,https://www.basketball-reference.com/players/b/bertada01.html
1629673,Jordan Poole,0,2161440,0.0,Jordan Poole,https://www.basketball-reference.com/players/p/poolejo01.html
